gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,seed_reach,pass_through,depth,is_seed,boundary_censored,isolated
100000002475601100,terminal,0.66628100,8,0.21370700,"Плательщиков 1; получателей 0; вход 232,301 KZT; выход/вход 0%; seed-предков 1.",1,0,232301.00000000,0.00000000,1,0,0.00030211,0.00000000,1,0.00000000,3,False,False,False
100000002478829100,peripheral,0.00000000,32,0.35784800,"Плательщиков 1; получателей 0; вход 34,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,34000.00000000,0.00000000,1,0,0.00038733,0.00000000,2,0.00000000,4,False,True,False
100000002479804100,peripheral,0.00000000,2,0.27950700,"Плательщиков 1; получателей 2; вход 46,000 KZT; выход/вход 77%; seed-предков 1.",1,2,46000.00000000,35300.00000000,1,2,0.00029697,0.00000000,1,0.76739130,1,False,False,False
100000002480800100,terminal,0.85527300,2,0.53721900,"Плательщиков 2; получателей 0; вход 569,251 KZT; выход/вход 0%; seed-предков 4.",2,0,569251.00000000,0.00000000,2,0,0.00064108,0.00000000,4,0.00000000,1,False,False,False
100000002481735100,terminal,0.78860700,16,0.27539400,"Плательщиков 1; получателей 0; вход 22,436 KZT; выход/вход 0%; seed-предков 1.",1,0,22436.00000000,0.00000000,2,0,0.00036270,0.00000000,1,0.00000000,2,False,False,False
100000002481974100,peripheral,0.00000000,8,0.61027500,"Плательщиков 2; получателей 2; вход 89,447 KZT; выход/вход 356%; seed-предков 2.",2,2,89447.00000000,318000.00000000,2,4,0.00033167,0.00003478,2,3.55517793,3,False,False,False
100000002487222100,peripheral,0.00000000,10,0.34085200,"Плательщиков 1; получателей 0; вход 90,000 KZT; выход/вход 0%; seed-предков 3. Граница depth=4: удержание неизвестно.",1,0,90000.00000000,0.00000000,2,0,0.00031043,0.00000000,3,0.00000000,4,False,True,False
100000002488629100,terminal,0.66628100,1,0.20428500,"Плательщиков 1; получателей 0; вход 73,050 KZT; выход/вход 0%; seed-предков 1.",1,0,73050.00000000,0.00000000,1,0,0.00029941,0.00000000,1,0.00000000,2,False,False,False
100000002489253100,terminal,0.66628100,16,0.21337000,"Плательщиков 1; получателей 0; вход 51,000 KZT; выход/вход 0%; seed-предков 1.",1,0,51000.00000000,0.00000000,1,0,0.00030184,0.00000000,1,0.00000000,2,False,False,False
100000002492277100,terminal,0.66628100,2,0.29941400,"Плательщиков 1; получателей 0; вход 138,500 KZT; выход/вход 0%; seed-предков 2.",1,0,138500.00000000,0.00000000,1,0,0.00030740,0.00000000,2,0.00000000,2,False,False,False
100000002505277100,peripheral,0.00000000,0,0.36463400,"Плательщиков 1; получателей 0; вход 60,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,60000.00000000,0.00000000,1,0,0.00040765,0.00000000,2,0.00000000,4,False,True,False
100000002506987100,peripheral,0.00000000,18,0.26610300,"Плательщиков 1; получателей 0; вход 28,200 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,28200.00000000,0.00000000,1,0,0.00029613,0.00000000,2,0.00000000,4,False,True,False
100000002508637100,peripheral,0.00000000,8,0.26808900,"Плательщиков 1; получателей 1; вход 306,410 KZT; выход/вход 3%; seed-предков 1.",1,1,306410.00000000,8000.00000000,1,1,0.00030739,0.00000348,1,0.02610881,3,False,False,False
100000002509598100,terminal,0.66628100,24,0.28124500,"Плательщиков 1; получателей 0; вход 305,550 KZT; выход/вход 0%; seed-предков 2.",1,0,305550.00000000,0.00000000,1,0,0.00030012,0.00000000,2,0.00000000,3,False,False,False
100000002511581100,terminal,0.66628100,22,0.13497200,"Плательщиков 1; получателей 0; вход 17,600 KZT; выход/вход 0%; seed-предков 1.",1,0,17600.00000000,0.00000000,1,0,0.00028832,0.00000000,1,0.00000000,3,False,False,False
100000002511825100,terminal,0.66628100,0,0.19845300,"Плательщиков 1; получателей 0; вход 65,000 KZT; выход/вход 0%; seed-предков 1.",1,0,65000.00000000,0.00000000,1,0,0.00029777,0.00000000,1,0.00000000,1,False,False,False
100000002512742100,peripheral,0.00000000,18,0.14063600,"Плательщиков 1; получателей 0; вход 6,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,6000.00000000,0.00000000,1,0,0.00028878,0.00000000,1,0.00000000,4,False,True,False
100000002513028100,peripheral,0.00000000,53,0.48634500,"Плательщиков 1; получателей 3; вход 9,500 KZT; выход/вход 3502%; seed-предков 1.",1,3,9500.00000000,332709.00000000,1,24,0.00030560,0.00005218,1,35.02200000,3,False,False,False
100000002514975100,peripheral,0.00000000,14,0.31375200,"Плательщиков 1; получателей 0; вход 17,920 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,17920.00000000,0.00000000,1,0,0.00053104,0.00000000,1,0.00000000,4,False,True,False
100000002516862100,peripheral,0.00000000,53,0.26855200,"Плательщиков 1; получателей 0; вход 81,710 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,81710.00000000,0.00000000,5,0,0.00034944,0.00000000,1,0.00000000,4,False,True,False
100000002521039100,terminal,0.66628100,0,0.29492800,"Плательщиков 1; получателей 0; вход 349,370 KZT; выход/вход 0%; seed-предков 2.",1,0,349370.00000000,0.00000000,1,0,0.00030525,0.00000000,2,0.00000000,3,False,False,False
100000002527114100,distributor,0.69591500,22,0.52249600,"Плательщиков 3; получателей 111; вход 129,000 KZT; выход/вход 2550%; seed-предков 0. Seed: вход неполный.",3,111,129000.00000000,3289249.00000000,4,113,0.00081111,0.00000000,0,25.49805426,0,True,False,False
100000002528544100,terminal,0.66628100,8,0.20361200,"Плательщиков 1; получателей 0; вход 192,912 KZT; выход/вход 0%; seed-предков 1.",1,0,192912.00000000,0.00000000,1,0,0.00029931,0.00000000,1,0.00000000,3,False,False,False
100000002528978100,peripheral,0.00000000,18,0.24030700,"Плательщиков 1; получателей 0; вход 15,900 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,15900.00000000,0.00000000,1,0,0.00029152,0.00000000,2,0.00000000,4,False,True,False
100000002529877100,peripheral,0.00000000,24,0.22223100,"Плательщиков 1; получателей 0; вход 232,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,232000.00000000,0.00000000,1,0,0.00030583,0.00000000,1,0.00000000,4,False,True,False
100000002529880100,terminal,0.85527300,42,0.36503500,"Плательщиков 2; получателей 0; вход 147,000 KZT; выход/вход 0%; seed-предков 2.",2,0,147000.00000000,0.00000000,2,0,0.00030613,0.00000000,2,0.00000000,3,False,False,False
100000002530224100,terminal,0.66628100,4,0.16604000,"Плательщиков 1; получателей 0; вход 113,000 KZT; выход/вход 0%; seed-предков 1.",1,0,113000.00000000,0.00000000,1,0,0.00029139,0.00000000,1,0.00000000,3,False,False,False
100000002531406100,transit,0.60256400,8,0.29321300,"Плательщиков 1; получателей 1; вход 520,000 KZT; выход/вход 96%; seed-предков 1.",1,1,520000.00000000,500000.00000000,1,1,0.00032261,0.00000348,1,0.96153846,3,False,False,False
100000002534091100,terminal,0.66628100,8,0.26711300,"Плательщиков 1; получателей 0; вход 22,200 KZT; выход/вход 0%; seed-предков 2.",1,0,22200.00000000,0.00000000,1,0,0.00029637,0.00000000,2,0.00000000,3,False,False,False
100000002537811100,peripheral,0.00000000,11,0.58103100,"Плательщиков 1; получателей 1; вход 52,000 KZT; выход/вход 29%; seed-предков 4.",1,1,52000.00000000,15000.00000000,1,1,0.00123138,0.00001739,4,0.28846154,3,False,False,False
100000002539625100,terminal,0.66628100,42,0.26608400,"Плательщиков 1; получателей 0; вход 94,700 KZT; выход/вход 0%; seed-предков 1.",1,0,94700.00000000,0.00000000,1,0,0.00034502,0.00000000,1,0.00000000,2,False,False,False
100000002540033100,peripheral,0.00000000,35,0.33281800,"Плательщиков 1; получателей 0; вход 10,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,10000.00000000,0.00000000,1,0,0.00059609,0.00000000,1,0.00000000,4,False,True,False
100000002540623100,terminal,0.66628100,18,0.25857000,"Плательщиков 1; получателей 0; вход 100,000 KZT; выход/вход 0%; seed-предков 1.",1,0,100000.00000000,0.00000000,1,0,0.00033322,0.00000000,1,0.00000000,2,False,False,False
100000002546921100,terminal,0.66628100,40,0.16390900,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 1.",1,0,20000.00000000,0.00000000,1,0,0.00029122,0.00000000,1,0.00000000,3,False,False,False
100000002547110100,consolidator,0.99465100,42,0.52332400,"Плательщиков 6; получателей 0; вход 1,500,000 KZT; выход/вход 0%; seed-предков 3.",6,0,1500000.00000000,0.00000000,10,0,0.00055163,0.00000000,3,0.00000000,3,False,False,False
100000002548759100,terminal,0.85527300,4,0.40568700,"Плательщиков 2; получателей 0; вход 375,000 KZT; выход/вход 0%; seed-предков 3.",2,0,375000.00000000,0.00000000,2,0,0.00030853,0.00000000,3,0.00000000,3,False,False,False
100000002550141100,terminal,0.66628100,8,0.22638100,"Плательщиков 1; получателей 0; вход 100,586 KZT; выход/вход 0%; seed-предков 1.",1,0,100586.00000000,0.00000000,1,0,0.00030779,0.00000000,1,0.00000000,3,False,False,False
100000002554175100,terminal,0.66628100,18,0.18589200,"Плательщиков 1; получателей 0; вход 24,621 KZT; выход/вход 0%; seed-предков 1.",1,0,24621.00000000,0.00000000,1,0,0.00029474,0.00000000,1,0.00000000,3,False,False,False
100000002556775100,terminal,0.66628100,10,0.29817600,"Плательщиков 1; получателей 0; вход 300,000 KZT; выход/вход 0%; seed-предков 3.",1,0,300000.00000000,0.00000000,1,0,0.00029529,0.00000000,3,0.00000000,3,False,False,False
100000002558173100,terminal,0.66628100,41,0.19093900,"Плательщиков 1; получателей 0; вход 9,300 KZT; выход/вход 0%; seed-предков 1.",1,0,9300.00000000,0.00000000,1,0,0.00029583,0.00000000,1,0.00000000,2,False,False,False
100000002559089100,terminal,0.85527300,24,0.35458500,"Плательщиков 2; получателей 0; вход 715,000 KZT; выход/вход 0%; seed-предков 1.",2,0,715000.00000000,0.00000000,2,0,0.00039243,0.00000000,1,0.00000000,3,False,False,False
100000002565277100,terminal,0.66628100,2,0.41417300,"Плательщиков 1; получателей 0; вход 483,319 KZT; выход/вход 0%; seed-предков 4.",1,0,483319.00000000,0.00000000,1,0,0.00038235,0.00000000,4,0.00000000,1,False,False,False
100000002566204100,terminal,0.66628100,18,0.25184000,"Плательщиков 1; получателей 0; вход 80,805 KZT; выход/вход 0%; seed-предков 1.",1,0,80805.00000000,0.00000000,1,0,0.00032407,0.00000000,1,0.00000000,2,False,False,False
100000002567887100,terminal,0.66628100,10,0.23452600,"Плательщиков 1; получателей 0; вход 50,915 KZT; выход/вход 0%; seed-предков 3.",1,0,50915.00000000,0.00000000,1,0,0.00028722,0.00000000,3,0.00000000,3,False,False,False
100000002570206100,terminal,0.85527300,28,0.38701800,"Плательщиков 2; получателей 0; вход 166,960 KZT; выход/вход 0%; seed-предков 2.",2,0,166959.60000000,0.00000000,2,0,0.00031851,0.00000000,2,0.00000000,2,False,False,False
100000002575080100,transit,0.60256400,3,0.53014100,"Плательщиков 1; получателей 1; вход 13,000 KZT; выход/вход 96%; seed-предков 3.",1,1,13000.00000000,12500.00000000,1,1,0.00055182,0.00001739,3,0.96153846,3,False,False,False
100000002578405100,distributor,0.99430800,22,0.54776600,"Плательщиков 2; получателей 116; вход 1,200,351 KZT; выход/вход 259%; seed-предков 1.",2,116,1200351.00000000,3108352.00000000,7,120,0.00057001,0.00000000,1,2.58953589,2,False,False,False
100000002578653100,terminal,0.66628100,54,0.23243700,"Плательщиков 1; получателей 0; вход 20,000 KZT; выход/вход 0%; seed-предков 1.",1,0,20000.00000000,0.00000000,1,0,0.00031131,0.00000000,1,0.00000000,3,False,False,False
100000002580377100,peripheral,0.00000000,16,0.31867200,"Плательщиков 1; получателей 1; вход 37,750 KZT; выход/вход 13%; seed-предков 2.",1,1,37750.00000000,5000.00000000,2,1,0.00028963,0.00001739,2,0.13245033,1,False,False,False
100000002581346100,terminal,0.66628100,10,0.27142600,"Плательщиков 1; получателей 0; вход 166,400 KZT; выход/вход 0%; seed-предков 3.",1,0,166400.00000000,0.00000000,1,0,0.00029096,0.00000000,3,0.00000000,3,False,False,False
100000002589019100,terminal,0.66628100,7,0.16514200,"Плательщиков 1; получателей 0; вход 34,710 KZT; выход/вход 0%; seed-предков 1.",1,0,34710.00000000,0.00000000,1,0,0.00029133,0.00000000,1,0.00000000,1,False,False,False
100000002591469100,terminal,0.66628100,1,0.20226700,"Плательщиков 1; получателей 0; вход 235,670 KZT; выход/вход 0%; seed-предков 1.",1,0,235670.00000000,0.00000000,1,0,0.00029908,0.00000000,1,0.00000000,1,False,False,False
100000002592567100,peripheral,0.00000000,16,0.50399300,"Плательщиков 1; получателей 2; вход 5,297 KZT; выход/вход 918%; seed-предков 2.",1,2,5297.00000000,48600.00000000,1,2,0.00028614,0.00055369,2,9.17500472,1,False,False,False
100000002593038100,terminal,0.66628100,7,0.47058900,"Плательщиков 1; получателей 0; вход 28,500 KZT; выход/вход 0%; seed-предков 4.",1,0,28500.00000000,0.00000000,1,0,0.00065861,0.00000000,4,0.00000000,2,False,False,False
100000002593344100,terminal,0.85527300,4,0.45156000,"Плательщиков 2; получателей 0; вход 431,000 KZT; выход/вход 0%; seed-предков 3.",2,0,431000.00000000,0.00000000,2,0,0.00035896,0.00000000,3,0.00000000,3,False,False,False
100000002594214100,peripheral,0.00000000,30,0.38750900,"Плательщиков 1; получателей 0; вход 1,000,000 KZT; выход/вход 0%; seed-предков 3. Граница depth=4: удержание неизвестно.",1,0,1000000.00000000,0.00000000,1,0,0.00036706,0.00000000,3,0.00000000,4,False,True,False
100000002596035100,terminal,0.66628100,11,0.38955800,"Плательщиков 1; получателей 0; вход 231,570 KZT; выход/вход 0%; seed-предков 5.",1,0,231570.00000000,0.00000000,1,0,0.00032069,0.00000000,5,0.00000000,1,False,False,False
100000002596039100,peripheral,0.00000000,8,0.21953900,"Плательщиков 1; получателей 0; вход 280,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,280000.00000000,0.00000000,1,0,0.00030434,0.00000000,1,0.00000000,4,False,True,False
100000002597003100,peripheral,0.00000000,0,0.23756300,"Плательщиков 1; получателей 1; вход 17,700 KZT; выход/вход 62%; seed-предков 1.",1,1,17700.00000000,11000.00000000,1,1,0.00028889,0.00001739,1,0.62146893,1,False,False,False
100000002597074100,peripheral,0.00000000,0,0.30502200,"Плательщиков 1; получателей 0; вход 8,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,8000.00000000,0.00000000,1,0,0.00031043,0.00000000,2,0.00000000,4,False,True,False
100000002597623100,terminal,0.66628100,0,0.19376100,"Плательщиков 1; получателей 0; вход 16,418 KZT; выход/вход 0%; seed-предков 2.",1,0,16418.00000000,0.00000000,1,0,0.00028649,0.00000000,2,0.00000000,3,False,False,False
100000002599729100,peripheral,0.00000000,0,0.37814900,"Плательщиков 1; получателей 0; вход 65,000 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,65000.00000000,0.00000000,2,0,0.00048579,0.00000000,2,0.00000000,4,False,True,False
100000002600345100,terminal,0.85527300,16,0.33228500,"Плательщиков 2; получателей 0; вход 52,400 KZT; выход/вход 0%; seed-предков 2.",2,0,52400.00000000,0.00000000,2,0,0.00029572,0.00000000,2,0.00000000,1,False,False,False
100000002603371100,terminal,0.66628100,0,0.14809400,"Плательщиков 1; получателей 0; вход 9,300 KZT; выход/вход 0%; seed-предков 1.",1,0,9300.00000000,0.00000000,1,0,0.00028938,0.00000000,1,0.00000000,3,False,False,False
100000002603478100,terminal,0.66628100,7,0.14871100,"Плательщиков 1; получателей 0; вход 23,500 KZT; выход/вход 0%; seed-предков 1.",1,0,23500.00000000,0.00000000,1,0,0.00028947,0.00000000,1,0.00000000,1,False,False,False
100000002603769100,consolidator,0.71962800,0,0.51181300,"Плательщиков 3; получателей 0; вход 1,185,368 KZT; выход/вход 0%; seed-предков 3.",3,0,1185368.00000000,0.00000000,3,0,0.00054154,0.00000000,3,0.00000000,1,False,False,False
100000002605184100,terminal,0.66628100,3,0.28526300,"Плательщиков 1; получателей 0; вход 140,000 KZT; выход/вход 0%; seed-предков 1.",1,0,140000.00000000,0.00000000,1,0,0.00039107,0.00000000,1,0.00000000,2,False,False,False
100000002605308100,consolidator,0.73980100,40,0.56057200,"Плательщиков 3; получателей 0; вход 2,569,522 KZT; выход/вход 0%; seed-предков 4.",3,0,2569521.84000000,0.00000000,7,0,0.00088498,0.00000000,4,0.00000000,2,False,False,False
100000002605548100,terminal,0.85527300,11,0.45115800,"Плательщиков 2; получателей 0; вход 116,695 KZT; выход/вход 0%; seed-предков 6.",2,0,116695.00000000,0.00000000,2,0,0.00031432,0.00000000,6,0.00000000,1,False,False,False
100000002606567100,peripheral,0.00000000,0,0.22769300,"Плательщиков 1; получателей 1; вход 14,095 KZT; выход/вход 376%; seed-предков 1.",1,1,14095.00000000,53000.00000000,1,1,0.00028821,0.00001739,1,3.76019865,1,False,False,False
100000002609774100,peripheral,0.00000000,18,0.44577600,"Плательщиков 1; получателей 1; вход 7,700 KZT; выход/вход 357%; seed-предков 2.",1,1,7700.00000000,27500.00000000,1,1,0.00028640,0.00026575,2,3.57142857,1,False,False,False
100000002611334100,peripheral,0.00000000,0,0.31584900,"Плательщиков 1; получателей 1; вход 48,288 KZT; выход/вход 32%; seed-предков 1.",1,1,48288.00000000,15500.00000000,1,1,0.00030534,0.00001739,1,0.32099072,3,False,False,False
100000002612809100,peripheral,0.00000000,26,0.41742700,"Плательщиков 1; получателей 3; вход 30,000 KZT; выход/вход 380%; seed-предков 1.",1,3,30000.00000000,114000.00000000,2,4,0.00042829,0.00000696,1,3.80000000,3,False,False,False
100000002613776100,terminal,0.78860700,2,0.28629200,"Плательщиков 1; получателей 0; вход 30,000 KZT; выход/вход 0%; seed-предков 2.",1,0,30000.00000000,0.00000000,2,0,0.00030149,0.00000000,2,0.00000000,2,False,False,False
100000002613929100,terminal,0.66628100,4,0.34414600,"Плательщиков 1; получателей 0; вход 28,560 KZT; выход/вход 0%; seed-предков 1.",1,0,28560.00000000,0.00000000,1,0,0.00078093,0.00000000,1,0.00000000,3,False,False,False
100000002614095100,terminal,0.66628100,22,0.11870900,"Плательщиков 1; получателей 0; вход 5,300 KZT; выход/вход 0%; seed-предков 1.",1,0,5300.00000000,0.00000000,1,0,0.00028640,0.00000000,1,0.00000000,3,False,False,False
100000002615479100,terminal,0.66628100,4,0.22828700,"Плательщиков 1; получателей 0; вход 220,000 KZT; выход/вход 0%; seed-предков 1.",1,0,220000.00000000,0.00000000,1,0,0.00030920,0.00000000,1,0.00000000,1,False,False,False
100000002618492100,terminal,0.85527300,11,0.49030100,"Плательщиков 2; получателей 0; вход 296,500 KZT; выход/вход 0%; seed-предков 6.",2,0,296500.00000000,0.00000000,2,0,0.00036903,0.00000000,6,0.00000000,1,False,False,False
100000002621434100,terminal,0.66628100,4,0.15168300,"Плательщиков 1; получателей 0; вход 81,000 KZT; выход/вход 0%; seed-предков 1.",1,0,81000.00000000,0.00000000,1,0,0.00028974,0.00000000,1,0.00000000,3,False,False,False
100000002621915100,terminal,0.66628100,16,0.31487300,"Плательщиков 1; получателей 0; вход 5,000 KZT; выход/вход 0%; seed-предков 1.",1,0,5000.00000000,0.00000000,1,0,0.00053204,0.00000000,1,0.00000000,2,False,False,False
100000002621949100,terminal,0.66628100,2,0.37704900,"Плательщиков 1; получателей 0; вход 164,612 KZT; выход/вход 0%; seed-предков 4.",1,0,164612.00000000,0.00000000,1,0,0.00031853,0.00000000,4,0.00000000,1,False,False,False
100000002622822100,peripheral,0.00000000,35,0.34953000,"Плательщиков 1; получателей 0; вход 750,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,750000.00000000,0.00000000,1,0,0.00090769,0.00000000,1,0.00000000,4,False,True,False
100000002628146100,terminal,0.78860700,41,0.24623200,"Плательщиков 1; получателей 0; вход 30,500 KZT; выход/вход 0%; seed-предков 1.",1,0,30500.00000000,0.00000000,2,0,0.00031922,0.00000000,1,0.00000000,2,False,False,False
100000002628576100,peripheral,0.00000000,10,0.62143000,"Плательщиков 2; получателей 2; вход 727,882 KZT; выход/вход 74%; seed-предков 3.",2,2,727882.00000000,539000.00000000,3,2,0.00031139,0.00003478,3,0.74050464,3,False,False,False
100000002632742100,terminal,0.85527300,42,0.42172600,"Плательщиков 2; получателей 0; вход 235,500 KZT; выход/вход 0%; seed-предков 3.",2,0,235500.00000000,0.00000000,2,0,0.00031756,0.00000000,3,0.00000000,3,False,False,False
100000002633108100,terminal,0.82110900,40,0.28066500,"Плательщиков 1; получателей 0; вход 320,000 KZT; выход/вход 0%; seed-предков 1.",1,0,320000.00000000,0.00000000,3,0,0.00037602,0.00000000,1,0.00000000,3,False,False,False
100000002633701100,terminal,0.66628100,4,0.23154000,"Плательщиков 1; получателей 0; вход 266,850 KZT; выход/вход 0%; seed-предков 1.",1,0,266850.00000000,0.00000000,1,0,0.00031068,0.00000000,1,0.00000000,2,False,False,False
100000002635746100,peripheral,0.00000000,18,0.13643000,"Плательщиков 1; получателей 0; вход 5,300 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,5300.00000000,0.00000000,1,0,0.00028841,0.00000000,1,0.00000000,4,False,True,False
100000002635780100,terminal,0.66628100,1,0.32676200,"Плательщиков 1; получателей 0; вход 163,000 KZT; выход/вход 0%; seed-предков 1.",1,0,163000.02000000,0.00000000,1,0,0.00055539,0.00000000,1,0.00000000,2,False,False,False
100000002644285100,terminal,0.66628100,24,0.30311500,"Плательщиков 1; получателей 0; вход 500,000 KZT; выход/вход 0%; seed-предков 2.",1,0,500000.00000000,0.00000000,1,0,0.00030939,0.00000000,2,0.00000000,3,False,False,False
100000002645046100,peripheral,0.00000000,18,0.16895600,"Плательщиков 1; получателей 0; вход 12,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,12000.00000000,0.00000000,1,0,0.00029199,0.00000000,1,0.00000000,4,False,True,False
100000002645609100,consolidator,0.81742200,0,0.43057800,"Плательщиков 4; получателей 0; вход 546,821 KZT; выход/вход 0%; seed-предков 2.",4,0,546820.68000000,0.00000000,5,0,0.00035536,0.00000000,2,0.00000000,1,False,False,False
100000002645993100,peripheral,0.00000000,0,0.62420300,"Плательщиков 2; получателей 5; вход 49,650 KZT; выход/вход 175%; seed-предков 2.",2,5,49650.00000000,86980.00000000,4,9,0.00029331,0.00008192,2,1.75186304,3,False,False,False
100000002646745100,terminal,0.66628100,22,0.12700900,"Плательщиков 1; получателей 0; вход 12,300 KZT; выход/вход 0%; seed-предков 1.",1,0,12300.00000000,0.00000000,1,0,0.00028749,0.00000000,1,0.00000000,3,False,False,False
100000002646887100,terminal,0.66628100,42,0.18791000,"Плательщиков 1; получателей 0; вход 24,354 KZT; выход/вход 0%; seed-предков 1.",1,0,24354.00000000,0.00000000,1,0,0.00029519,0.00000000,1,0.00000000,3,False,False,False
100000002648315100,peripheral,0.00000000,1,0.26032800,"Плательщиков 1; получателей 2; вход 132,000 KZT; выход/вход 58%; seed-предков 1.",1,2,132000.00000000,76000.00000000,1,3,0.00029314,0.00000000,1,0.57575758,1,False,False,False
100000002653187100,peripheral,0.00000000,7,0.30197500,"Плательщиков 1; получателей 0; вход 15,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,15000.00000000,0.00000000,1,0,0.00047328,0.00000000,1,0.00000000,4,False,True,False
100000002653948100,terminal,0.66628100,10,0.24540500,"Плательщиков 1; получателей 0; вход 85,200 KZT; выход/вход 0%; seed-предков 3.",1,0,85200.00000000,0.00000000,1,0,0.00028833,0.00000000,3,0.00000000,3,False,False,False
100000002659103100,peripheral,0.00000000,49,0.26900100,"Плательщиков 1; получателей 0; вход 165,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,165000.00000000,0.00000000,1,0,0.00034971,0.00000000,1,0.00000000,4,False,True,False
100000002659265100,peripheral,0.00000000,4,0.24735400,"Плательщиков 1; получателей 0; вход 141,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,141000.00000000,0.00000000,1,0,0.00031970,0.00000000,1,0.00000000,4,False,True,False
100000002660298100,peripheral,0.00000000,18,0.27036500,"Плательщиков 1; получателей 0; вход 30,900 KZT; выход/вход 0%; seed-предков 2. Граница depth=4: удержание неизвестно.",1,0,30900.00000000,0.00000000,1,0,0.00029714,0.00000000,2,0.00000000,4,False,True,False
100000002662768100,terminal,0.66628100,2,0.22357700,"Плательщиков 1; получателей 0; вход 84,300 KZT; выход/вход 0%; seed-предков 1.",1,0,84300.00000000,0.00000000,1,0,0.00030646,0.00000000,1,0.00000000,1,False,False,False
100000002663511100,terminal,0.66628100,0,0.22940900,"Плательщиков 1; получателей 0; вход 268,940 KZT; выход/вход 0%; seed-предков 1.",1,0,268940.00000000,0.00000000,1,0,0.00030942,0.00000000,1,0.00000000,3,False,False,False
100000002666248100,terminal,0.66628100,2,0.33712100,"Плательщиков 1; получателей 0; вход 70,032 KZT; выход/вход 0%; seed-предков 4.",1,0,70032.00000000,0.00000000,1,0,0.00029959,0.00000000,4,0.00000000,1,False,False,False
100000002670463100,peripheral,0.00000000,18,0.21449200,"Плательщиков 1; получателей 0; вход 31,500 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,31500.00000000,0.00000000,1,0,0.00030243,0.00000000,1,0.00000000,4,False,True,False
100000002670860100,terminal,0.85527300,24,0.40613600,"Плательщиков 2; получателей 0; вход 450,000 KZT; выход/вход 0%; seed-предков 3.",2,0,450000.00000000,0.00000000,2,0,0.00030895,0.00000000,3,0.00000000,1,False,False,False
100000002670960100,terminal,0.66628100,24,0.30143300,"Плательщиков 1; получателей 0; вход 480,310 KZT; выход/вход 0%; seed-предков 2.",1,0,480310.00000000,0.00000000,1,0,0.00030845,0.00000000,2,0.00000000,3,False,False,False
100000002671326100,peripheral,0.00000000,42,0.33618300,"Плательщиков 1; получателей 0; вход 1,050,000 KZT; выход/вход 0%; seed-предков 1. Граница depth=4: удержание неизвестно.",1,0,1050000.00000000,0.00000000,2,0,0.00062945,0.00000000,1,0.00000000,4,False,True,False
100000002671806100,terminal,0.66628100,7,0.12857900,"Плательщиков 1; получателей 0; вход 12,440 KZT; выход/вход 0%; seed-предков 1.",1,0,12440.00000000,0.00000000,1,0,0.00028763,0.00000000,1,0.00000000,1,False,False,False
100000002677201100,peripheral,0.00000000,42,0.32269100,"Плательщиков 1; получателей 1; вход 150,000 KZT; выход/вход 58%; seed-предков 1.",1,1,150000.00000000,87750.00000000,1,1,0.00030891,0.00001739,1,0.58500000,3,False,False,False
100000002679516100,consolidator,0.71962800,7,0.46591100,"Плательщиков 3; получателей 0; вход 102,335 KZT; выход/вход 0%; seed-предков 4.",3,0,102335.00000000,0.00000000,3,0,0.00032683,0.00000000,4,0.00000000,1,False,False,False
100000002680477100,terminal,0.66628100,24,0.18488200,"Плательщиков 1; получателей 0; вход 25,000 KZT; выход/вход 0%; seed-предков 1.",1,0,25000.00000000,0.00000000,1,0,0.00029456,0.00000000,1,0.00000000,2,False,False,False
